cell_code,prediction
F4itqfmFBA,AMPA
F4LeUzJucc,ROCK
F4SNVrY8eK,DNA_intercalation
F58HYwDNQM,Ca2
f5AFuyaECu,dopaminereceptor
f5DdmYLThg,ROCK
F5DETVADv2,ROCK
f5IvXwdRF4,ROCK
f5lDauQgTy,ROCK
f5mF4lsaP9,Ca2
F6BHnTqqLo,ROCK
f6EbGnSLYX,Ca2
F6OBVrD6Ik,DNAMetabolism
F6qXa24c0g,ROCK
F6tArAhAww,ROCK
F6xFL4NIDI,eNOS
f70q4NN2TY,Cdc25
F7DtddcAMS,ROCK
F7HCEyJIZO,ROCK
f8AwKQaRyE,cellcycle
f8JwuY42cc,TopoII
f8M0LmjblE,ROCK
F93oo5UMLC,ROCK
f9a3r5VaWQ,ROCK
f9D3CjSJoq,cMyc
f9m4MP23gu,AMPA
F9StjaQdoC,ROCK
F9u6ljaS69,DNA_intercalation
F9Wh9taCPd,dopaminereceptor
FA92ATKCVF,DNAMetabolism
FaASUGp3Hc,ROCK
FAcDVzp7OE,Cdc25
Fad0E1Lb9x,ROCK
FADxIpOnXt,ROCK
Fag2DjYanp,ROCK
fAJ3cVkTdw,ROCK
FaKVZVQNYZ,DNA_intercalation
FAPtu3VXFM,cMyc
FAq7YplHhz,dopaminereceptor
FArMAAPRwI,Tubulin
FAShDPsoc5,ROCK
FaTsrGNf3a,Ca2
fatZJoBuwO,ROCK
favANk3mol,cellcycle
FAZ9E6ctEH,dopaminereceptor
Fb5ZhngUFp,dopaminereceptor
FBexiRe3fi,ROCK
FBGeO0k76c,Ca2
fbIAU9drrd,ROCK
FBICSieioy,ROCK
FBjVqsUhWm,ROCK
FBKGVy5BKJ,ROCK
fBo9Tp6MAO,DNAMetabolism
fbP2DRlrle,ROCK
fbuWrXZ1wD,ROCK
fBYpC5Tgma,DNAMetabolism
fc2Bl9czSC,ROCK
Fc9ZHkNc3Z,Ca2
FCaSQxnXfk,ROCK
fCcLiSn9al,cellcycle
FCcVOggsPh,ROCK
fCezguDqXU,ROCK
fcfP1rqgAM,dopaminereceptor
FcGJV5znHe,cellcycle
FcIpLD4nXS,dopaminereceptor
fckm3NCvL1,ROCK
FckZX9O6Im,ROCK
FCLMfOOuH3,ROCK
fcOsKo43xZ,DNAMetabolism
fCVZyuTNPw,ROCK
fCwEBU8Z6y,ROCK
FcXOgPvOD0,ROCK
FCZDwP8bwM,MEK
fd8acto5iM,DNAMetabolism
fDa6RLpomm,ROCK
fdAOZy1fBr,Cdc25
fdBGNxzPHz,AMPA
FDEYL1WypJ,Cdc25
FdFPGka5BR,eNOS
fdhe5DOJyR,dopaminereceptor
FdHOepXAOp,Cdc25
fdjp7zIk4k,cMyc
fDk8tzXAvj,ROCK
FdKyuRyVPo,Ca2
FDLldZIhIt,ROCK
FDMyLMJHdl,dopaminereceptor
fdMYQtN4Oa,Tubulin
FDOIIviru1,DNAMetabolism
FdsKQxdsaQ,cMyc
fDXAG66EBM,Ca2
FDz4UmhMgo,ROCK
Fe0Da4CWW8,ROCK
fE0yvZeMwp,ROCK
fe5A8TaE1z,ROCK
fe5igTniVA,AMPA
FEE072PtKo,dopaminereceptor
fEe5f9de4H,ROCK
fEfqSbppME,ROCK
fEhemNrj6I,ROCK
FeK6X04CQP,Cdc25
fENrjXL7wj,rac1
FePjMPW9Gt,Ca2
fes91mJNFv,DNAMetabolism
FEuSQhoZBc,Ca2
FevmfreGst,cellcycle
fEXAbpRlDu,Cdc25
feY4H7HLaK,adrenoceptor
Fey6GZRyRH,AMPA
ff1f547qC2,cellcycle
FfcB8X49Qu,ROCK
FfcUmLIjbW,ROCK
FfD0FHkerM,ROCK
fFdHSoYHIu,Ca2
ffDuHC1Bsa,Ca2
fFDyDneVIn,ROCK
FFfs640gyD,ROCK
ffHtWFD6VA,ROCK
FfjflndZjg,dopaminereceptor
FFk8AtbYhI,Cdc25
ffLAtUSoFt,ROCK
FFmz7YKVc0,ROCK
FFNOXeuhXh,AMPA
fFRUPw559A,ROCK
fFy9JmdXoY,ROCK
FgaV4P1QnQ,AMPA
FGkeQ54RaI,DNAMetabolism
Fgma3Z0Gv5,ROCK
fgpTJPihNb,ROCK
FGpzDnBWH7,cellcycle
FgU00kTxAh,ROCK
FgW6ErKcxD,Tubulin
FgWzZlSWFq,Ca2
Fh07eYWWCw,Ca2
Fh1McqMaTV,ROCK
fh5xAWb1LF,ROCK
fhBOV0trA2,ROCK
fhc5yz8ygj,DNAMetabolism
fHDHacWKgE,dopaminereceptor
fHf8bWsu7d,DNA_intercalation
fhi94eGhK2,Tubulin
FhK54ZyAQu,ROCK
FHkUaXAbCY,cMyc
fhMv1nMqMS,DNA_intercalation
fHnSYvKFNn,Ca2
fHRVsyCTIi,Ca2
Fhs88ykO5r,DNAMetabolism
FhSTXJJYQ0,cellcycle
FHSU0hMFjX,Ca2
fhTdPGSHPJ,Ca2
fhU8Qh4Lk7,Ca2
FhucqzDeIr,Ca2
FhV3zAkyRo,ROCK
FHy3kgCrHM,DNA_intercalation
fHyW5kpr7z,cellcycle
fi1FnN24FP,Cdc25
FI256ppzJD,Ca2
fi3gDJ38tQ,TopoII
Fi7AvrDuQM,cellcycle
fi9JqLJ6rB,AMPA
fIB9zjf3uj,dopaminereceptor
fif5A7WwYq,eNOS
FIIOrjAVLo,cellcycle
fIkQzR9Zzc,Ca2
FiRPYk9LVb,ROCK
FiS76GXOSb,AMPA
FIsuISxdvJ,Ca2
FIsyFBRcG4,cellcycle
FITpGixEty,ROCK
FiuT27yWrl,dopaminereceptor
fIz6AN5bpE,Cdc25
fizjh4GCia,cellcycle
fIZVyvOxym,dopaminereceptor
Fj8lwvOjuq,eNOS
FjbmCqyzWV,AMPA
FJcfc8YW8V,dopaminereceptor
FJgNXDf7C8,dopaminereceptor
FjICd3Btdy,Ca2
FjIv89WtCy,Ca2
fJrua0dAsp,Ca2
fjrZRUpEIo,ROCK
fJwg1fM2zW,Ca2
FK0mEAGEfD,DNAMetabolism
Fk5PQ2tqhC,dopaminereceptor
fk6ETkSioq,Cdc25
fKG2Vp58gh,DNAMetabolism
fKiGN7fEJv,Tubulin
FKJH1rGdAv,TopoII
FkKDBp9hmq,DNA_intercalation
FknEuW7uyt,ROCK
fKPVUSyxA0,DNAMetabolism
fKSJSWXZlh,ROCK
FksrXkiQxX,ROCK
fKusMWjiFN,ROCK
Fl2WFfPaHZ,cellcycle
Fl4DUs2amP,DNAMetabolism
fL6AjTgLoX,Ca2
fl85BUkCc9,Ca2
FLbOvZVOSU,Ca2
Flced0WyXs,ROCK
FLdMXqtbCN,Tubulin
FLFaKdkh37,ROCK
flJNtPPrOh,dopaminereceptor
FLjUf9ppy1,ROCK
FloJ3A9kPG,Ca2
FlRqGKcoiy,Ca2
FLsokH6RiL,Ca2
FlVPMbg25h,rac1
flvYyTflSK,ROCK
fm0baJ4Ojm,eNOS
fm50T81f7i,Ca2
FmdqhNoRxX,ROCK
fMfqRMIfJt,cellcycle
FMhdPcb5TU,ROCK
FmHEBYvJp0,ROCK
FMKGNMOpzI,ROCK
FMMSTGHToz,DNAMetabolism
fmO7huMwAD,ROCK
FmoktmgTlb,ROCK
Fmp8ZLTeZ6,ROCK
FMurMoLybG,DNAMetabolism
Fmyj6nNUMo,cMyc
FmyONhMGdD,Ca2
fmYuos8rkF,cMyc
fn04YGInjI,cellcycle
fN1Q4XCSCn,ROCK
Fn2IWet6Ta,AMPA
fN6SByDFmE,ROCK
fnfBygKcox,eNOS
fNFDR66ih8,Cdc25
FNgluGf52c,ROCK
FNMv2589xn,ROCK
Fnq3zTBY5e,cellcycle
fnqeJuHA0S,ROCK
FNUFyssN2x,ROCK
fnxQ5ikha1,ROCK
fnY0wO8lb0,dopaminereceptor
fo0RwuaoeM,cellcycle
fo7MTx4LnT,ROCK
FocurDYm7K,Ca2
Fog6o8Ts1n,Ca2
fOHiFYCHg8,cellcycle
FOlUahMYRA,dopaminereceptor
folXZ13rFj,ROCK
FOS9gRlaDV,dopaminereceptor
fpIuNkUOUw,DNAMetabolism
FpJ9CpCtYw,cellcycle
FpkAspv8I0,cellcycle
fpMArDYT6j,Ca2
FpohTHJydA,TopoII
fPqlhf8ZJb,AMPA
fPX2zCDWzT,dopaminereceptor
FPXY9gENov,Cdc25
FPzR3NQO7O,TopoII
FQ5qAMF5b0,ROCK
fQArRud0Q1,ROCK
FQBJdRjK2F,AMPA
FQcKRi9IKw,dopaminereceptor
FQeOwLXoON,ROCK
FQf62o7GPA,DNAMetabolism
fQh376JXUM,Ca2
FQKFEuE05v,Ca2
fQKkXHTGDG,dopaminereceptor
fQKWhXq3vx,dopaminereceptor
FqotXTnsdn,dopaminereceptor
FqPXnDgi8T,Ca2
Fqqv6hVokm,Ca2
FQs2Bku0aP,dopaminereceptor
fqsSMqxryo,dopaminereceptor
frBHI5SrTK,rac1
FRDaAlkxfW,ROCK
fRECLbE0B0,ROCK
frhK7Kxdja,dopaminereceptor
fRjlyrfcvY,ROCK
FrKGzLy3mC,cellcycle
FrMc3j2aGl,cMyc
FrMhaJpUAt,ROCK
fRntJX3qBF,ROCK
FrPOPsy8dA,dopaminereceptor
FrSoqbsZ44,AMPA
frxYflOeb0,DNA_intercalation
FSbvZLX19U,AMPA
fsMRb6qWaL,cellcycle
FsP1oO4WZH,DNAMetabolism
fsva3ypuAj,dopaminereceptor
FSZtFaLvL0,DNAMetabolism
fT58Bb7bsv,eNOS
ft8HALCcRR,ROCK
ft8vreWagz,cellcycle
fT953bjOL0,DNA_intercalation
FtC5SyTsAs,ROCK
fTE52lPvmV,dopaminereceptor
fTfZ3LtGjH,dopaminereceptor
ftG5NkhsNz,dopaminereceptor
fTJBKBfAja,Cdc25
fTL8pnpr5w,cellcycle
ftMZVxs0dN,cellcycle
FTO8NxqWpt,AMPA
FtPaa3gAWg,ROCK
FTqQSeRSIL,AMPA
FtqUyABFTo,DNAMetabolism
ftreOte36d,Ca2
ftuDx6QQTi,DNA_intercalation
ftynk6j1ak,dopaminereceptor
fU0bpuNsbQ,ROCK
Fu5ByeA7T0,Ca2
fuC8R80ZhI,ROCK
fUDiSnVYmF,ROCK
Fuf5lIs9xR,ROCK
fUfNLq0jtI,DNAMetabolism
fufUiX6eG6,ROCK
FUhfv4WUQs,DNAMetabolism
Fuhzxvha29,Tubulin
FUIHWVUpSK,Ca2
fuiQCh6UWu,ROCK
FUpOC8C1pe,ROCK
FURBoBGKTs,ROCK
FUsKXCPMJJ,dopaminereceptor
FuXfFLjwJk,eNOS
fuZhf4og8P,cellcycle
FvARSqKIkO,cellcycle
FvBK0Cu9wq,eNOS
fvdomdfqo5,cMyc
FVEKTi93iJ,ROCK
FVIJWyGV6R,Cdc25
fViRDo3bSx,ROCK
fVj9gIH8Pp,Cdc25
fVO74IYomD,ROCK
FvpBjecPQR,ROCK
FVRT1JpCmm,AMPA
FVTRFJpTV8,Tubulin
fVu2hrEoZm,ROCK
FvUn0UN1xH,ROCK
FvW6lPkmnP,cellcycle
FVWLxLqYck,ROCK
fvYFRckGZC,AMPA
FvzZD9XJJu,ROCK
fw538JhbM3,Ca2
fw8EHX5tXX,ROCK
FW94fnW9o1,ROCK
Fw9tg5ohmu,ROCK
FWcqOSU3vA,DNAMetabolism
FwhX7EA2Sq,rac1
FWIXjSuDv9,ROCK
FwJ5ehj14w,Ca2
FwJnhjP8nw,ROCK
fWkNi3UUmp,ROCK
fWkT986do5,TopoII
fWlhxk5T9R,Ca2
fWm2Tg8r4b,cellcycle
FWmlyOi7Sp,Tubulin
fWQj1ekiyB,cellcycle
FwS8RxXSfI,Ca2
FWTh0kVHoL,ROCK
FWxjHn8Em9,Ca2
fX42GvNW0E,cellcycle
Fx6Jerx3xR,ROCK
FxcKfx4Nyv,ROCK
FXedYhggtE,ROCK
fXf0LJWPdS,Cdc25
fxF2fZmJ5B,ROCK
FXf3ObODpe,cMyc
fXG5CXamu6,ROCK
FXiHHJgHVC,AMPA
fxko45Uhne,dopaminereceptor
fxlhM5AeEJ,ROCK
FxnH4g4ec0,DNAMetabolism
fxrLyjoNEs,dopaminereceptor
fxS9t53YRf,Ca2
fXsuZAyd2d,ROCK
fXvLGjvavc,DNAMetabolism
FXWZ8E0nXr,cMyc
fxxhWifksk,Tubulin
FYeOY2XOLA,dopaminereceptor
fYgEVEspwK,dopaminereceptor
FYHrEWQYtE,Ca2
FYHuI0M35z,AMPA
fyIiildQsg,dopaminereceptor
fYjd7qMNTZ,ROCK
FyNA5IGlYp,ROCK
fyO6ewYuEM,eNOS
FyoIBP4eiB,cellcycle
fYP0lAPYlj,ROCK
FyrdgHkC2Z,cMyc
FYSONGPazg,ROCK
fYt9LeuIw5,AMPA
FyuXobsxQr,ROCK
fYzmXbsAXr,dopaminereceptor
fz6gKq3KKV,ROCK
FZ7QtFUvWf,Tubulin
FZeRMKxG97,DNAMetabolism
fZexiZNYzI,DNAMetabolism
fZFJcXfM9P,Ca2
FzL7q4daGa,eNOS
FZLR8KO25O,ROCK
FZLsiVa1Sx,ROCK
FZOZKM55PL,ROCK
fZRnjIQpgA,Ca2
fZrOQ7oS3Y,ROCK
fZVnyJEklW,cellcycle
fzZ3ks3rWe,Cdc25
fZz6sBtFjq,Ca2
G0aDmhAjbL,ROCK
G0dhWMTZFF,ROCK
g0KLWVUoEo,ROCK
G0toEpzkaY,eNOS
g1bsXN8mN7,AMPA
G1DHbU4Gae,ROCK
G1e3ErB5jE,ROCK
G1K4CbTbEK,dopaminereceptor
G1SrGKNNLe,Ca2
G1TR694Tkw,dopaminereceptor
g24g5OOsKw,ROCK
g24PGReicf,ROCK
G2BgDDBcHR,DNAMetabolism
g2FEAWCgo0,ROCK
g2Km9OAJUw,ROCK
G2lTYhigWA,dopaminereceptor
g2pdJ98lml,Ca2
G2sXFdqr8x,Ca2
g2xPiQBd6C,DNA_intercalation
g2yeQDfWKV,TopoII
G30djVvMtK,ROCK
G3aE4kX3ra,AMPA
g3C7OtPOAs,Tubulin
G3CjsLGrng,cellcycle
G3pJf6OnQN,AMPA
g3spjeSqUA,ROCK
G3sxYPqvXn,ROCK
g3VFu53jDk,cellcycle
g3Z7QJj74i,dopaminereceptor
g4096xpUqK,Ca2
G41qOAdXKg,AMPA
G46g1vKJsP,Tubulin
G49iz45wpo,cellcycle
G4BVUgUN8S,ROCK
G4G2wvJsXc,ROCK
g4mUI8K4lp,Ca2
g4pM0d3bMg,eNOS
g4uO0WFoOn,DNA_intercalation
g4yeG6AZiH,ROCK
G50hZmzYQA,Ca2
g5FKOZ3vcV,CDK
g5gM2xQNmf,ROCK
G5hDyEOpW1,ROCK
g5QKRUaGO8,ROCK
g63KDGo2W7,ROCK
g6oZ0mUHlT,ROCK
g6Ux7kPvm7,Ca2
G73WOj9yN3,ROCK
G7KRbWI2KA,cMyc
g7QhaVa4hF,cMyc
G7zfUAAbYZ,DNAMetabolism
G8594D6bdq,ROCK
g87COw6PFL,Tubulin
g8bWJPXmsz,ROCK
g8E7JsYF47,dopaminereceptor
G8EmkqJqlX,ROCK
G8J99Mz4Y4,ROCK
G8m07fyQyk,cellcycle
g8n2wgNcul,ROCK
g8sPcchldj,Cdc25
g8ywkCuOfU,ROCK
G9iJsKnelk,ROCK
G9IYTBITCF,ROCK
G9PTd7T9jr,ROCK
G9Qc0Auaoq,AMPA
g9TluVVjeS,cellcycle
G9VtsX0E4k,DNA_intercalation
GA6nD0WMMJ,Ca2
gaa1cC0FlZ,DNAMetabolism
GaB4vgVGlE,ROCK
gACBwp4opB,ROCK
gacllt3BWy,ROCK
GaFSqVruWn,cellcycle
gaG3ZIdXIg,Ca2
GaG8w0hpuH,AMPA
gAL8dG34ns,ROCK
GamAP5NnXb,eNOS
gApqxCVozY,ROCK
GArpS66gu5,TopoII
gasnXqpHrs,Cdc25
gaSUUsjaQq,cellcycle
GAuatl8END,dopaminereceptor
GaWveRVWjM,dopaminereceptor
GaXDEZiB3w,Tubulin
gayatbt5hh,ROCK
gAYunw9ERk,ROCK
GaZBwBFeW7,DNA_intercalation
GB52nT4Tuj,ROCK
GBA7Wa7CKH,dopaminereceptor
GbDiQvucO9,ROCK
gbeKKxQ95z,DNAMetabolism
GbfjkUqkJ0,DNAMetabolism
GbGvOAKm19,Ca2
gbh7zfVAdK,ROCK
gBI89YQX4i,adrenoceptor
gBjbyDRcwk,ROCK
GBlRSFtELv,Ca2
GbnbFSXA7H,ROCK
gbOp9Xq8pE,ROCK
GBOurwVwkt,ROCK
gBQcNDBH6O,AMPA
gBYDLLKnwl,dopaminereceptor
gC0wUw9dUU,Ca2
gc7OQhje9R,Ca2
gC7sa6W5M2,cMyc
gca9kKhI24,ROCK
GCDkZcW2Ue,ROCK
gcFUQy6YDa,ROCK
GcHZdmLZMi,ROCK
gCIZlRMizB,ROCK
gcNdDSrvh5,dopaminereceptor
GCRDk84EZU,DNA_intercalation
gcRISRky4d,DNA_intercalation
GCt3a545J8,Ca2
gCXg0hfQ5r,dopaminereceptor
GcYTQamUmn,ROCK
GCZt6ohCrK,AMPA
gd5fDHVUa5,cellcycle
Gd5vPU3ujL,ROCK
gdAFEwsfSJ,ROCK
Gdbm8se9Nu,Ca2
gdfZBAES1S,ROCK
GDHoOMpuXM,ROCK
gDJCWZRWhy,cellcycle
gdkf4rOt3P,Cdc25
GDKrzojOAr,ROCK
gdn3jhfQSd,ROCK
GdNFSpR6ib,Ca2
GdO8FSwdzm,dopaminereceptor
GDPBmo4aZf,ROCK
gdxOs6x7py,cellcycle
GE2FFkHe8Z,ROCK
ge4dCG9z8k,Ca2
gE739wpVW0,Ca2
ge8kycpFWq,Ca2
gECsdOG1UJ,ROCK
GEEZ2U49KW,eNOS
GeFcMBYJsa,Tubulin
GEFJoGNXYE,DNAMetabolism
geGWsfxByy,rac1
GeI0ASIS4X,ROCK
GeLaN5LaHO,eNOS
GelIDio2pu,cellcycle
gerXKHBNxu,dopaminereceptor
geSdJb8Mfh,eNOS
geV8mlbGt9,ROCK
GEzHVTeUCQ,DNA_intercalation
gF6Mt0PvF2,cellcycle
gFATuTF4c4,Ca2
gFdQH72cMM,dopaminereceptor
GFefOqP922,eNOS
GfElV1hvVg,AMPA
GFgn9OUTA1,cellcycle
gfkDYVXYuo,dopaminereceptor
GfkF1AETwP,Ca2
gFrbDCzja1,adrenoceptor
gfrjLAdpvP,cMyc
GFw7oTv3zo,dopaminereceptor
GfwxKuNHWw,DNAMetabolism
gG278LFm4P,Tubulin
Gg5VpyHYGQ,cellcycle
gG9FxW7Ual,dopaminereceptor
gGCG05V0GC,Ca2
GgDIEEvgVi,eNOS
GGffzVr27G,cellcycle
gGHw4zbLE5,dopaminereceptor
GGjwhQOFon,ROCK
gGkWKQR3V6,dopaminereceptor
GgoPiubTOK,DNAMetabolism
GgQ4NlOBtV,Ca2
gGRwTUMkqG,dopaminereceptor
GGszaMDmsJ,Cdc25
ggTB4kTrZs,Tubulin
ggwLrwEbAX,ROCK
gGyu4mmass,ROCK
ggzerykImq,dopaminereceptor
GHbFCBdDsz,dopaminereceptor
GhBJjaEvYz,cellcycle
ghcBWdggq1,DNAMetabolism
Ghcy6KdkpV,ROCK
GHKrlqxp0P,ROCK
Ghmf2FSVhI,Cdc25
GhNk7MSeYZ,Ca2
gHQHt9L4tF,ROCK
ghuhvc6KHM,ROCK
GHvMm5LNiH,DNA_intercalation
ghvPyIDY9p,DNAMetabolism
GhxnFwywiY,ROCK
GhY1QlcWBV,Tubulin
GHyRq8Whww,ROCK
GHzJ4ky8hC,dopaminereceptor
Gi351upWcX,TopoII
Gi5Z3UJNsO,AMPA
GI9b2tU8D2,ROCK
GiaYq0QF8N,cMyc
GidHCfNkgM,Ca2
GieSte63jr,ROCK
giKEIFdpe4,dopaminereceptor
giPiJ9pNYf,Tubulin
GIpIKKC2pj,ROCK
giRT1zwki8,Tubulin
GItum6LOHO,ROCK
GiVEzN8nUA,Ca2
Giw3vgmLP5,DNAMetabolism
Gj6TlTctBH,Tubulin
gJatDt6LUG,ROCK
GjDoDSX80G,eNOS
gJewjtVxp2,ROCK
gJIT4MHoJ4,dopaminereceptor
GjMUlWzSeS,ROCK
GjqBkwgr1s,ROCK
GjQUXB15RK,Ca2
gJsSFrZ74I,ROCK
GjTcMPbBzb,Ca2
gJVAtTTBk4,TopoII
gjwQWEVZyr,dopaminereceptor
gjxr9fZ3et,ROCK
gK0RZxVnhu,dopaminereceptor
gk0ZEDqm35,Ca2
gkDsDK1RdX,DNAMetabolism
GkEpAPoSLN,ROCK
GKMmLpGnh5,Ca2
Gko39xbfai,ROCK
GkpqjbJwDR,ROCK
gkrQxeaNTx,Ca2
GLChRZ23RY,ROCK
GLGJTgIVGv,cMyc
GlGkr7sIfH,ROCK
gLKNPlmYPp,DNAMetabolism
gLM9sd2z1T,DNA_intercalation
GlnAVGYGWy,Ca2
gLnkBV1gZa,ROCK
GlryZezedG,Ca2
GLUjbANtjZ,cellcycle
gLxYdARwBi,Ca2
gmbx9LKXZT,cMyc
GMCHWAL7Z8,cellcycle
gmD49h6aje,Tubulin
gMdqk8ms9I,AMPA
gmE2l1iV36,ROCK
gMeHRfPh34,ROCK
GmthG7cdxk,DNAMetabolism
gmu3siWeeI,DNAMetabolism
gMuJKFfhnO,DNAMetabolism
gmUXcaGejd,dopaminereceptor
GMxUzjRNBQ,dopaminereceptor
GMzQszTtYl,dopaminereceptor
GmZZbEc7ye,Ca2
GN38c9wsbF,ROCK
GN8LUyD2ZD,DNAMetabolism
gNBVZSegBJ,AMPA
GNghWQJaE4,cellcycle
Gni694ZWlL,DNAMetabolism
GNJd4TITlR,cMyc
Gnmqo03Z32,cMyc
GnPSCrBcsV,dopaminereceptor
gnqH93ey7N,ROCK
GNqUlDaPkg,ROCK
gnuXM5CfRH,cellcycle
gnuzOlWSOD,ROCK
Gnyw5LWQTw,cMyc
gnYZGvjwFY,Ca2
Go1wge9ZBD,dopaminereceptor
Go1ZhdXf3h,eNOS
GO5VuRDctb,AMPA
Go6AltySAW,dopaminereceptor
GoaCJbeGxh,dopaminereceptor
gocbcq3Rfp,AMPA
GOcezMHYVY,dopaminereceptor
Goi7isrmMe,ROCK
gOiYStb6LK,DNA_intercalation
gOkCkjfMn6,cMyc
gOLmLmoIMc,ROCK
gOnsl5iDN6,ROCK
gOrhVfnWZ3,DNA_intercalation
GORWgW9K6J,ROCK
gotAtAUVum,Ca2
GOTIw6sEqo,cellcycle
GoVGnxpxU8,AMPA
GOWvyF9lzA,Tubulin
GP0YnuuNG5,cellcycle
Gp1JbEJZ03,Ca2
GP1yRcQpWe,dopaminereceptor
Gp54STFM83,ROCK
gp7pan6JPq,eNOS
gpaHfaUtDG,DNAMetabolism
gpeMPXDdyE,Cdc25
Gpgk0cf78e,TopoII
GPgNFnF6j5,cellcycle
GpgUh47PmH,ROCK
gPH0lBxLkL,cMyc
GPJJrxeHTW,ROCK
GPP7oZ4yea,DNA_intercalation
gPpcuBoVX1,ROCK
GPPhWVzWLw,ROCK
gPw8SaqDY2,dopaminereceptor
GQ0hfEFMXd,ROCK
Gq5a8B4sQ8,Cdc25
gqA6zg5J41,Cdc25
GqdDsIUpRQ,Ca2
GQDXiNuZCr,dopaminereceptor
Gqgp25EWRd,AMPA
GQjeUJ6uvu,cellcycle
GQKPerJ6b0,ROCK
GQlwNEJUxe,Ca2
GQmAmtokXl,dopaminereceptor
GQQXpRQtZu,cellcycle
GQSNfHoKSh,Cdc25
GqtaGoMANh,dopaminereceptor
Gr9T7L7Lw0,DNA_intercalation
GrAolpmyOr,DNAMetabolism
gRDyXW6Sq0,cellcycle
grFG37cINo,Tubulin
gRHVK0SbZc,Ca2
GriXRwBpz9,Ca2
grIZZQXiZv,dopaminereceptor
gRKLfYr1r5,Ca2
GRmBdEAXpt,eNOS
Grsoedp43E,Ca2
GRxgyw0jIR,Ca2
grzkSBkCoT,ROCK
grZs7U5Grq,dopaminereceptor
Gs0O2LEb0e,Ca2
Gs7mO7xm5x,ROCK
gSHbcBPP0g,AMPA
gSJN8AEEDP,Ca2
gsrrOD04rR,cellcycle
gsUgNUHI54,dopaminereceptor
GsuU8HWWVB,adrenoceptor
GsuYzNQSG0,ROCK
GSxBesvoPK,adrenoceptor
gt0kt1x422,dopaminereceptor
gt32J0Uilx,dopaminereceptor
gT7fnO2b3B,EGFR
GTAC5k8W89,dopaminereceptor
gtAsFjet5i,eNOS
GTGUg4vxyJ,ROCK
GTH2nb3E7q,Ca2
gTjJMwlSoZ,ROCK
gtjSvnMCnN,Tubulin
GtKcfKB8X1,Ca2
gtmwz1W5hV,ROCK
gTONmGpRPG,cMyc
gtOTMGnA7w,rac1
gtqXfgKGGK,ROCK
GtrWwgrsv5,dopaminereceptor
GttogY7DUA,DNAMetabolism
GtWriThHc9,cellcycle
gTXLJZhrC2,AMPA
GTYbr6pm0F,cellcycle
gUbMkcGsLj,DNAMetabolism
GucDNpfc5T,ROCK
gUJVEHQfyr,ROCK
GunoeU33tn,DNAMetabolism
gUpqhqcyza,ROCK
GUq7Jq69lV,dopaminereceptor
GurExfVJUL,ROCK
GUsxRvRZhq,ROCK
GUvUe905y2,ROCK
GuYqdFtXGF,ROCK
gUzMqMEU7I,ROCK
gV14zY755v,Ca2
gv5IxzX2mt,TopoII
Gv6GYBCSgW,Tubulin
gvBFKy1QiT,ROCK
gVCao4tEnp,cMyc
GVG5nCxfJ0,DNAMetabolism
gVGDwE0sNr,ROCK
GVhhY1uKXM,AMPA
gvht49xkbF,ROCK
GVHUFo2mz8,dopaminereceptor
GVnBQrkjFU,DNAMetabolism
GVoihxKphI,ROCK
gvOSEtfv64,ROCK
gVQVc9GGWj,Ca2
GVtZqs3hNy,ROCK
GVwM9RFjA4,ROCK
GvZJr3ym7u,ROCK
GvZWXkwMwT,cellcycle
Gw62LeACPm,ROCK
gWE15shhtX,DNAMetabolism
gWgDYausXh,ROCK
gWkQop8pdX,Tubulin
gwoWuAOmJf,ROCK
GWS17m7HY2,AMPA
GWtZJyyd2F,ROCK
GWV6JAeQeq,DNAMetabolism
GwweSt0UiX,cellcycle
gWzELxsCJd,Ca2
GXaJ6Hh8NW,ROCK
gXBeCFu1Hi,dopaminereceptor
gXgkJ7RqlK,Ca2
GXGoEagjCh,eNOS
GXhcNf9BJg,Cdc25
GximOobTaZ,ROCK
Gxji3XQ4HW,cellcycle
GxjjmQUuWn,ROCK
GXjluXPt9Y,Tubulin
gxlig0IlIl,ROCK
GxMD2IkN8c,Ca2
GxNtfgey23,dopaminereceptor
gXOBRil2nD,rac1
gxRcJpKr7E,ROCK
GxrruhEN5v,AMPA
GXtQbQVWPb,ROCK
GxweuIQMge,dopaminereceptor
gY8hQUxP73,dopaminereceptor
gyApaJMQ1L,ROCK
gybaKimBwA,ROCK
Gyc3eF7LRU,ROCK
gyDw1YXtF4,cellcycle
gyIcA8w9gd,eNOS
gyLW35s7t5,ROCK
GyOYNffdxd,DNA_intercalation
GYpJcE6T3N,dopaminereceptor
GYrHlqZ5YI,dopaminereceptor
GysVd7Hvya,cellcycle
gytU5gXXZi,ROCK
gytwY3mMfP,dopaminereceptor
gywMUMOKld,ROCK
GZ4rdzySCB,ROCK
gZawMiQvQ6,Tubulin
gZlgx4mOlc,eNOS
gzOU8enOy6,ROCK
GZR3UR0LLn,ROCK
GZSCL3nRQI,ROCK
GztQmUHwvC,Cdc25
gzTwc2vCfU,cellcycle
GZu2JYv7a3,ROCK
Gzuk9pveyn,ROCK
GZw41dBZZZ,DNAMetabolism
gzxvfhp1Ub,ROCK
H01UcGAIi7,ROCK
H07SwctBgs,cellcycle
h08xSMOgV5,ROCK
H0IDZVoSpS,ROCK
h0M5soLSTT,Ca2
H0rzEfeoep,Ca2
H17vx8ZO9k,ROCK
